+-----+------------+----------+-----------+-----+-------------+-----------------+---------------+----------------------+--------------------+---------------------+-------------------+-------------------+------------------+
| did | num_values | iomethod | ioworkers | eic | query_order | master_uncached | master_cached | patched_off_uncached | patched_off_cached | patched_on_uncached | patched_on_cached | patched_off_coeff | patched_on_coeff |
| 1   | 315536     | worker   | 12        | 16  | desc        | 7640.58         | 1347.0804     | 7690.4868            | 1379.2258          | 7701.1758           | 1443.5784         | 100.65318077947   | 100.793078535923 |
| 10  | 262144     | worker   | 12        | 16  | asc         | 300.3732        | 137.2212      | 298.9502             | 140.9272           | 302.7546            | 148.509           | 99.5262560041974  | 100.792813739708 |
| 29  | 16         | io_uring | 12        | 16  | desc        | 11.6134         | 0.2856        | 11.8978              | 0.2844             | 11.7054             | 0.291             | 102.448895241704  | 100.792188334166 |
| 21  | 65536      | worker   | 12        | 16  | desc        | 316.2366        | 64.168        | 317.8454             | 65.84              | 318.7378            | 66.2268           | 100.508733018253  | 100.79092679342  |
| 22  | 65536      | worker   | 12        | 16  | desc        | 283.209         | 62.3332       | 285.9524             | 64.0238            | 285.4472            | 64.2378           | 100.968683904819  | 100.790299743299 |
| 5   | 16384      | io_uring | 12        | 16  | desc        | 66.3164         | 8.5348        | 66.6494              | 8.585              | 66.8394             | 8.201             | 100.502138234283  | 100.788643533123 |
| 9   | 16384      | io_uring | 12        | 16  | desc        | 45.5122         | 9.0236        | 45.2682              | 7.4718             | 45.8692             | 7.6368            | 99.4638800145895  | 100.784405060621 |
| 21  | 512144     | io_uring | 12        | 16  | asc         | 636.9658        | 529.8376      | 645.5162             | 520.0268           | 641.947             | 577.5082          | 101.34236406413   | 100.782020007982 |
| 29  | 2          | worker   | 12        | 16  | asc         | 2.099           | 0.0958        | 1.9076               | 0.0846             | 2.1154              | 0.0746            | 90.8813720819438  | 100.78132444021  |
| 14  | 262144     | worker   | 12        | 16  | asc         | 173.5944        | 74.2362       | 176.5248             | 71.9982            | 174.938             | 73.1052           | 101.688072887144  | 100.773988100999 |
| 14  | 7048576    | worker   | 12        | 16  | asc         | 4558.9486       | 1856.479      | 4543.2312            | 1840.5358          | 4594.0622           | 1909.8042         | 99.6552406842227  | 100.770212675791 |
| 24  | 2262144    | worker   | 12        | 16  | desc        | 2815.496        | 2486.5486     | 2814.0598            | 2369.3306          | 2837.0472           | 2607.6656         | 99.9489894498163  | 100.765449498064 |
| 7   | 524288     | io_uring | 12        | 16  | asc         | 1763.455        | 317.2496      | 1770.8234            | 338.9772           | 1776.9306           | 303.6462          | 100.417838844768  | 100.764158994701 |
| 14  | 6048576    | io_uring | 12        | 16  | asc         | 3943.1714       | 1700.807      | 3973.2894            | 1667.2056          | 3973.1176           | 1673.1578         | 100.763801441652  | 100.759444542532 |
| 28  | 3048576    | worker   | 12        | 16  | desc        | 1020.2224       | 880.6752      | 1024.981             | 883.1622           | 1027.9276           | 847.2842          | 100.466427712232  | 100.755247091222 |
| 1   | 16384      | io_uring | 12        | 16  | desc        | 402.4042        | 70.093        | 401.7778             | 64.4702            | 405.4264            | 63.9026           | 99.8443356207515  | 100.751035898731 |
| 27  | 262144     | worker   | 12        | 16  | asc         | 293.0818        | 68.9868       | 293.8014             | 71.95              | 295.276             | 68.005            | 100.245528722698  | 100.748664707259 |
| 3   | 16384      | io_uring | 12        | 16  | desc        | 162.5858        | 72.02         | 163.8344             | 64.47              | 163.8026            | 65.8578           | 100.767963745911  | 100.748404842243 |
| 5   | 2524288    | worker   | 12        | 16  | desc        | 9456.317        | 1393.923      | 9508.5912            | 1443.918           | 9526.7152           | 1494.5734         | 100.552796612042  | 100.744456853551 |
| 7   | 8          | worker   | 12        | 16  | asc         | 2.2568          | 0.0746        | 2.3624               | 0.0666             | 2.2736              | 0.0822            | 104.679191775966  | 100.744416873449 |
| 9   | 3524288    | worker   | 12        | 16  | asc         | 2242.8762       | 1983.8102     | 2257.365             | 1876.1558          | 2259.5166           | 2066.1824         | 100.645991963355  | 100.741922358443 |
| 16  | 6048576    | io_uring | 12        | 16  | asc         | 11362.5708      | 1645.5074     | 11521.0174           | 1714.0912          | 11446.556           | 1752.5576         | 101.394460838035  | 100.739139068775 |
| 1   | 16384      | io_uring | 12        | 16  | asc         | 92.04           | 69.2926       | 92.2312              | 64.3332            | 92.7198             | 72.5958           | 100.207735767058  | 100.738591916558 |
| 13  | 2048576    | worker   | 12        | 16  | asc         | 790.0782        | 595.6044      | 785.5014             | 588.7988           | 795.8956            | 596.3552          | 99.420715569674   | 100.736306861776 |
| 6   | 4524288    | worker   | 12        | 16  | asc         | 5665.281        | 2562.5692     | 5652.9372            | 2517.1282          | 5706.9716           | 2634.4498         | 99.7821149559925  | 100.735896418907 |
| 24  | 512144     | io_uring | 12        | 16  | desc        | 641.4712        | 550.7104      | 638.7464             | 545.7218           | 646.1912            | 530.2782          | 99.5752264482022  | 100.735808560073 |
| 8   | 256        | io_uring | 12        | 16  | asc         | 4.842           | 0.2242        | 4.924                | 0.2792             | 4.8776              | 0.2768            | 101.693515076415  | 100.735233374639 |
| 15  | 5048576    | io_uring | 12        | 16  | desc        | 3270.0424       | 1572.4622     | 3265.1392            | 1425.5278          | 3293.9498           | 1434.1506         | 99.8500569900867  | 100.731103670093 |
| 14  | 5048576    | io_uring | 12        | 16  | desc        | 8515.081        | 1291.6034     | 8603.5196            | 1446.3126          | 8577.0588           | 1455.9116         | 101.038611376686  | 100.727859194763 |
| 2   | 503036     | worker   | 12        | 16  | desc        | 10595.4456      | 2115.1094     | 10610.4906           | 2116.3298          | 10672.4804          | 2138.7316         | 100.141994971877  | 100.727055783289 |
| 7   | 3524288    | worker   | 12        | 16  | asc         | 11786.2634      | 1985.3094     | 11859.7624           | 2192.109           | 11871.6888          | 2025.521          | 100.623598824374  | 100.724787806796 |
| 3   | 128036     | worker   | 12        | 16  | desc        | 1240.3558       | 540.7002      | 1249.334             | 597.0824           | 1249.338            | 581.1272          | 100.723840691518  | 100.72416317963  |
| 22  | 1512144    | worker   | 12        | 16  | asc         | 2641.682        | 1423.9598     | 2683.1898            | 1595.5896          | 2660.7758           | 1592.8586         | 101.571264065849  | 100.722789495481 |
| 7   | 4024288    | io_uring | 12        | 16  | desc        | 5077.7548       | 2399.2168     | 5130.6472            | 2349.0718          | 5114.447            | 2271.5434         | 101.041649352584  | 100.722606771008 |
| 21  | 2012144    | worker   | 12        | 16  | desc        | 9576.8474       | 2064.0292     | 9610.5334            | 2109.9814          | 9645.8686           | 2056.4302         | 100.351744144947  | 100.720708988221 |
| 25  | 65536      | io_uring | 12        | 16  | desc        | 90.1996         | 15.371        | 89.927               | 16.5956            | 90.8488             | 15.6954           | 99.6977813648841  | 100.719737116351 |
| 5   | 16         | io_uring | 12        | 16  | asc         | 3.1422          | 0.0872        | 3.1276               | 0.0762             | 3.1648              | 0.0794            | 99.5353573929094  | 100.719241295907 |
| 21  | 262144     | io_uring | 12        | 16  | asc         | 329.9682        | 273.078       | 329.8364             | 270.0574           | 332.3248            | 287.0108          | 99.9600567569845  | 100.71419003407  |
| 11  | 4024288    | io_uring | 12        | 16  | asc         | 8676.3874       | 2095.8756     | 8759.779             | 2078.9174          | 8738.3394           | 2287.6772         | 100.961132740569  | 100.714029896821 |
| 16  | 5048576    | worker   | 12        | 16  | asc         | 9546.0218       | 1386.9216     | 9562.3016            | 1407.9804          | 9613.939            | 1446.0944         | 100.170540151082  | 100.711471243445 |
| 31  | 8          | io_uring | 12        | 16  | desc        | 6.3018          | 0.1868        | 6.51                 | 0.183              | 6.3466              | 0.1816            | 103.303817956774  | 100.710907994541 |
| 6   | 1024288    | io_uring | 12        | 16  | asc         | 1281.7188       | 624.1864      | 1290.9256            | 644.1876           | 1290.8156           | 633.9842          | 100.718316685376  | 100.709734459696 |
| 7   | 256        | io_uring | 12        | 16  | asc         | 4.5812          | 0.218         | 4.845                | 0.2242             | 4.6136              | 0.255             | 105.758316598271  | 100.70723827818  |
| 26  | 128        | worker   | 12        | 16  | asc         | 3.0562          | 0.129         | 3.1966               | 0.1212             | 3.0778              | 0.123             | 104.593940187161  | 100.706760028794 |
| 11  | 131072     | worker   | 12        | 16  | asc         | 288.7428        | 66.3752       | 288.5424             | 62.5024            | 290.7826            | 64.021            | 99.930595671996   | 100.706441857598 |
| 6   | 65536      | io_uring | 12        | 16  | asc         | 88.5226         | 34.3796       | 87.7608              | 32.166             | 89.1472             | 33.8222           | 99.1394288012327  | 100.705582529207 |
| 5   | 32768      | io_uring | 12        | 16  | desc        | 128.2808        | 15.4446       | 128.8734             | 17.7754            | 129.1698            | 16.116            | 100.461955335483  | 100.693010957213 |
| 14  | 7048576    | io_uring | 12        | 16  | desc        | 11899.1752      | 1972.885      | 11989.7128           | 1903.4512          | 11981.3602          | 1911.3288         | 100.760872904872  | 100.69067812364  |
